User ID,Age,Gender,Location,Language,Education Level,Likes and Reactions,Followed Accounts,Device Usage,Time Spent Online (hrs/weekday),Time Spent Online (hrs/weekend),Click-Through Rates (CTR),Conversion Rates,Ad Interaction Time (sec),Income Level,Top Interests
717,55-64,Female,Urban,Spanish,Master,7605,123,Mobile + Desktop,2.8,6.8,3.0,7.0,82,20k-40k,Reading and Literature
718,65+,Male,Rural,Hindi,Master,7262,248,Tablet,2.6,2.9,10.0,1.0,26,100k+,"Fashion Modelling, Travel and Adventure"
719,18-24,Female,Rural,English,Technical,5623,142,Mobile Only,4.3,1.5,5.0,1.0,68,60k-80k,"Data Science, Eco-Friendly Living"
720,45-54,Female,Suburban,Hindi,Master,7643,496,Mobile + Desktop,3.9,6.0,5.0,0.0,25,40k-60k,Music Production
721,55-64,Female,Suburban,English,Master,8155,283,Mobile Only,2.7,4.4,13.0,0.0,133,40k-60k,"Fitness and Wellness, Reading and Literature, Gaming"
722,25-34,Male,Rural,Hindi,PhD,4754,175,Desktop Only,1.0,7.3,17.0,3.0,111,100k+,"Fitness and Wellness, Eco-Friendly Living, Travel and Adventure"
723,18-24,Male,Urban,Spanish,Technical,6350,383,Tablet,1.0,7.9,23.0,1.0,120,20k-40k,"Fitness and Wellness, Software Engineering"
724,45-54,Female,Rural,Mandarin,Master,7346,382,Mobile Only,4.1,3.8,13.0,4.0,128,100k+,Gourmet Cooking
725,35-44,Male,Suburban,Mandarin,Bachelor,254,302,Desktop Only,2.9,3.9,24.0,8.0,147,80k-100k,"Data Science, Reading and Literature"
726,55-64,Female,Urban,English,High School,8050,487,Tablet,2.7,3.9,24.0,3.0,40,0-20k,"Gourmet Cooking, Reading and Literature, Gaming, Investing and Finance"
727,18-24,Male,Urban,English,PhD,1096,252,Desktop Only,3.6,3.3,22.0,7.0,51,0-20k,"Digital Marketing, Gourmet Cooking"
728,45-54,Female,Rural,English,Master,4726,488,Mobile Only,4.4,6.5,12.0,1.0,36,20k-40k,"Gaming, Investing and Finance, Gourmet Cooking, Travel and Adventure"
729,25-34,Male,Suburban,Spanish,Bachelor,3005,329,Desktop Only,3.3,6.3,4.0,7.0,178,40k-60k,"Digital Marketing, Data Science, Music Production"
730,25-34,Male,Rural,Hindi,Master,9469,147,Mobile + Desktop,3.9,4.4,5.0,3.0,58,100k+,"Software Engineering, Travel and Adventure, Investing and Finance"
731,25-34,Male,Rural,Spanish,Master,253,88,Tablet,3.9,1.3,16.0,8.0,165,20k-40k,"Gaming, Eco-Friendly Living, Software Engineering, Reading and Literature"
732,55-64,Male,Rural,Mandarin,Technical,7953,179,Desktop Only,2.1,3.2,10.0,1.0,171,100k+,"Eco-Friendly Living, Digital Marketing"
733,45-54,Female,Urban,English,Technical,6581,132,Mobile Only,1.7,3.0,4.0,9.0,27,40k-60k,"DIY Crafts, Gardening, Pet Care"
734,35-44,Female,Urban,Hindi,Technical,5699,185,Tablet,4.1,6.7,12.0,2.0,175,40k-60k,"Photography, Music Production, Pet Care"
735,25-34,Male,Suburban,Mandarin,Bachelor,1816,309,Mobile + Desktop,2.2,1.6,0.0,4.0,6,0-20k,"Software Engineering, Gourmet Cooking, Music Production"
736,55-64,Female,Suburban,Mandarin,Master,886,91,Tablet,4.6,6.6,18.0,10.0,170,0-20k,"DIY Crafts, Eco-Friendly Living, Pet Care, Digital Marketing"
737,25-34,Male,Rural,Mandarin,High School,4468,96,Mobile + Desktop,0.8,5.7,2.0,6.0,161,80k-100k,"Photography, Eco-Friendly Living"
738,55-64,Female,Rural,Spanish,PhD,8196,234,Tablet,0.8,6.1,16.0,4.0,114,0-20k,"DIY Crafts, Eco-Friendly Living, Photography"
739,35-44,Male,Rural,English,Technical,4372,25,Desktop Only,4.7,4.0,20.0,10.0,128,80k-100k,"Data Science, Pet Care, DIY Crafts, Digital Marketing"
740,25-34,Female,Suburban,Mandarin,Technical,3867,319,Desktop Only,3.4,5.8,3.0,3.0,71,20k-40k,"Music Production, Software Engineering"
741,35-44,Male,Urban,English,Master,8934,367,Mobile Only,2.2,5.3,13.0,1.0,75,100k+,"DIY Crafts, Fitness and Wellness"
742,25-34,Male,Urban,Spanish,Master,6094,172,Mobile + Desktop,3.9,6.4,20.0,10.0,168,100k+,"Software Engineering, Fashion Modelling, Gaming"
743,45-54,Male,Rural,Mandarin,Bachelor,7316,107,Mobile Only,3.5,4.1,6.0,3.0,33,100k+,"Travel and Adventure, Pet Care, Software Engineering"
744,35-44,Female,Rural,Spanish,Bachelor,8957,165,Desktop Only,2.9,4.3,4.0,8.0,123,80k-100k,"Software Engineering, Digital Marketing, Travel and Adventure, Fashion Modelling"
745,25-34,Male,Rural,Spanish,Technical,3526,11,Mobile + Desktop,0.9,5.5,8.0,2.0,169,60k-80k,"Pet Care, Data Science, Travel and Adventure, Fitness and Wellness"
746,55-64,Female,Rural,English,Master,3883,359,Mobile Only,4.2,1.8,14.0,7.0,117,80k-100k,"Travel and Adventure, Digital Marketing, Gardening, Fashion Modelling"
747,25-34,Male,Suburban,Mandarin,High School,5527,406,Mobile Only,4.4,4.1,14.0,5.0,49,20k-40k,"Photography, Eco-Friendly Living, Gourmet Cooking, Travel and Adventure"
748,35-44,Female,Urban,Spanish,PhD,7111,178,Mobile Only,1.3,7.8,3.0,10.0,20,40k-60k,Gardening
749,55-64,Female,Rural,Mandarin,Master,8152,473,Mobile Only,4.3,1.3,11.0,6.0,35,60k-80k,"Pet Care, Eco-Friendly Living"
750,45-54,Female,Suburban,English,Master,3801,324,Mobile Only,4.5,3.2,7.0,0.0,166,80k-100k,"Reading and Literature, Fitness and Wellness"
751,18-24,Male,Rural,Spanish,Bachelor,9361,334,Mobile + Desktop,3.0,3.2,21.0,6.0,54,60k-80k,Travel and Adventure
752,55-64,Female,Rural,English,PhD,2449,384,Mobile Only,3.5,5.4,8.0,2.0,126,100k+,"Eco-Friendly Living, Travel and Adventure"
753,45-54,Male,Urban,Mandarin,Technical,7111,101,Mobile + Desktop,2.2,1.7,21.0,8.0,175,20k-40k,Pet Care
754,25-34,Male,Rural,Mandarin,Master,7155,190,Mobile Only,1.8,5.4,11.0,9.0,19,100k+,"Investing and Finance, Fitness and Wellness"
755,18-24,Female,Urban,English,Technical,1312,240,Desktop Only,3.7,1.7,18.0,5.0,53,60k-80k,"Digital Marketing, Gaming, Travel and Adventure"
756,45-54,Male,Urban,Hindi,Master,7065,310,Desktop Only,4.4,1.7,13.0,8.0,176,20k-40k,Pet Care
757,45-54,Female,Urban,Spanish,Technical,9444,157,Mobile Only,3.4,6.1,16.0,2.0,14,100k+,"Digital Marketing, Investing and Finance, Photography"
758,35-44,Female,Suburban,Mandarin,PhD,6804,289,Tablet,2.8,3.3,10.0,5.0,24,20k-40k,"Fashion Modelling, Music Production, Travel and Adventure, Reading and Literature"
759,55-64,Female,Suburban,Mandarin,Bachelor,7533,198,Desktop Only,1.2,7.8,19.0,4.0,74,20k-40k,"Gourmet Cooking, Photography"
760,45-54,Male,Urban,Spanish,PhD,2611,356,Mobile + Desktop,0.7,1.3,11.0,6.0,12,60k-80k,"Fitness and Wellness, Fashion Modelling, Photography"
761,25-34,Female,Rural,English,High School,243,359,Mobile Only,2.5,4.1,11.0,0.0,177,20k-40k,"Reading and Literature, Gardening, Fashion Modelling, Eco-Friendly Living"
762,25-34,Female,Urban,English,Bachelor,7467,323,Mobile + Desktop,0.7,1.8,13.0,8.0,38,60k-80k,"Travel and Adventure, Fitness and Wellness, Data Science"
763,25-34,Male,Rural,English,PhD,3328,420,Tablet,3.1,3.5,21.0,1.0,8,20k-40k,Investing and Finance
764,45-54,Female,Urban,Hindi,High School,4682,419,Mobile Only,2.2,8.0,16.0,7.0,112,100k+,"Pet Care, Software Engineering"
765,18-24,Female,Rural,Hindi,Master,6131,137,Desktop Only,3.9,7.2,9.0,0.0,171,20k-40k,"Reading and Literature, Investing and Finance, Fashion Modelling, Gourmet Cooking"
766,35-44,Female,Suburban,Mandarin,Master,4343,16,Mobile + Desktop,1.9,1.3,17.0,8.0,28,100k+,"Gourmet Cooking, Digital Marketing, Investing and Finance, Software Engineering"
767,45-54,Male,Rural,English,Technical,9649,435,Desktop Only,3.2,4.9,16.0,2.0,59,80k-100k,"Fashion Modelling, DIY Crafts, Gourmet Cooking"
768,55-64,Female,Urban,Spanish,Bachelor,2813,56,Desktop Only,2.9,5.5,23.0,5.0,30,0-20k,Fitness and Wellness
769,25-34,Male,Suburban,Mandarin,Master,4285,62,Mobile Only,0.5,2.5,21.0,3.0,29,80k-100k,Eco-Friendly Living
770,55-64,Female,Rural,Spanish,Bachelor,9649,196,Mobile + Desktop,0.8,2.0,16.0,7.0,40,20k-40k,"Travel and Adventure, Reading and Literature"
771,18-24,Male,Rural,Mandarin,Master,7428,47,Tablet,1.8,7.3,8.0,3.0,75,0-20k,"Software Engineering, Data Science"
772,55-64,Male,Rural,Hindi,Technical,4733,462,Desktop Only,4.5,7.8,20.0,7.0,16,80k-100k,"Pet Care, Photography, Gaming"
773,18-24,Male,Rural,Mandarin,PhD,3292,480,Mobile Only,1.2,7.9,14.0,3.0,133,80k-100k,"Travel and Adventure, Software Engineering, Gardening"
774,25-34,Female,Rural,Hindi,Technical,400,485,Mobile Only,3.7,6.5,25.0,8.0,120,60k-80k,"Gourmet Cooking, Pet Care"
775,45-54,Male,Suburban,Mandarin,High School,823,235,Tablet,4.9,5.6,6.0,0.0,157,80k-100k,"Gourmet Cooking, Investing and Finance"
776,18-24,Male,Suburban,English,Master,5794,62,Mobile Only,4.1,3.4,2.0,3.0,137,40k-60k,"Digital Marketing, Fashion Modelling"
777,25-34,Female,Suburban,Spanish,High School,3110,408,Desktop Only,1.6,2.2,2.0,5.0,87,100k+,"Digital Marketing, Photography, Music Production"
778,45-54,Male,Suburban,English,High School,5655,233,Mobile Only,4.6,1.6,16.0,0.0,10,0-20k,"Reading and Literature, Software Engineering"
779,45-54,Female,Urban,Mandarin,Bachelor,167,163,Mobile + Desktop,0.9,5.9,24.0,2.0,30,80k-100k,"Gardening, Reading and Literature"
780,45-54,Female,Suburban,Mandarin,Master,2606,57,Mobile + Desktop,2.6,6.5,0.0,9.0,117,20k-40k,"Fashion Modelling, Reading and Literature, Gourmet Cooking"
781,45-54,Male,Rural,Mandarin,High School,1637,360,Desktop Only,4.5,6.8,18.0,10.0,107,0-20k,"Digital Marketing, Reading and Literature"
782,35-44,Male,Rural,Hindi,PhD,497,156,Mobile + Desktop,3.4,7.4,16.0,7.0,124,0-20k,"Fitness and Wellness, Gourmet Cooking, Eco-Friendly Living"
783,25-34,Male,Suburban,Spanish,High School,5780,402,Tablet,2.4,7.2,18.0,2.0,171,40k-60k,"Software Engineering, Investing and Finance, Gourmet Cooking, Fitness and Wellness"
784,25-34,Male,Rural,Spanish,PhD,9455,73,Mobile Only,1.8,8.0,9.0,3.0,13,100k+,"Fashion Modelling, DIY Crafts"
785,25-34,Male,Suburban,Mandarin,Bachelor,4925,358,Desktop Only,2.2,2.7,20.0,6.0,49,0-20k,"Gardening, Fitness and Wellness, Gourmet Cooking, Investing and Finance"
786,55-64,Female,Rural,Mandarin,High School,8847,191,Tablet,2.8,6.3,1.0,1.0,18,0-20k,"Software Engineering, Fashion Modelling, Pet Care, Data Science"
787,35-44,Female,Urban,Hindi,Technical,6148,134,Mobile Only,1.9,5.1,19.0,10.0,116,40k-60k,"Digital Marketing, Photography, Gourmet Cooking, DIY Crafts"
788,35-44,Female,Urban,English,Bachelor,3761,188,Tablet,4.9,2.8,7.0,2.0,59,100k+,"Digital Marketing, Fashion Modelling, Gardening, Software Engineering"
789,35-44,Female,Suburban,English,PhD,3041,48,Desktop Only,4.7,7.9,12.0,10.0,141,100k+,"Travel and Adventure, Gourmet Cooking, Gardening"
790,55-64,Male,Suburban,Spanish,Bachelor,7167,269,Desktop Only,4.4,7.3,21.0,5.0,19,60k-80k,"Investing and Finance, Reading and Literature, Music Production"
791,25-34,Female,Suburban,Hindi,High School,5191,391,Tablet,2.4,1.9,7.0,8.0,41,60k-80k,"Photography, Data Science"
792,35-44,Male,Rural,Mandarin,Master,1701,12,Mobile Only,3.6,1.2,5.0,0.0,131,100k+,"Fashion Modelling, Music Production"
793,35-44,Male,Suburban,Spanish,Master,1580,73,Mobile + Desktop,4.6,5.8,17.0,9.0,121,60k-80k,"Fashion Modelling, Investing and Finance, Music Production"
794,45-54,Male,Urban,Hindi,PhD,6330,38,Mobile + Desktop,4.3,5.2,13.0,3.0,88,100k+,"Eco-Friendly Living, Fashion Modelling"
795,18-24,Female,Rural,English,PhD,9394,381,Tablet,2.4,7.6,13.0,7.0,76,100k+,Photography
796,55-64,Female,Suburban,Hindi,Master,3376,20,Desktop Only,1.0,2.6,6.0,8.0,100,20k-40k,"Pet Care, Gourmet Cooking, Fashion Modelling"
797,55-64,Male,Rural,English,PhD,6547,106,Mobile Only,0.8,1.6,1.0,2.0,115,0-20k,"Fitness and Wellness, DIY Crafts, Investing and Finance"
798,35-44,Female,Rural,Hindi,Bachelor,5599,367,Mobile Only,3.1,2.8,10.0,4.0,153,80k-100k,"Travel and Adventure, Music Production, Photography, Gourmet Cooking"
799,45-54,Female,Suburban,Spanish,Technical,6373,451,Desktop Only,3.4,1.1,3.0,5.0,109,80k-100k,"Photography, Digital Marketing, Music Production, DIY Crafts"
800,55-64,Female,Rural,English,Technical,1399,212,Mobile + Desktop,4.3,1.3,23.0,3.0,151,80k-100k,Pet Care
801,45-54,Male,Urban,Spanish,Bachelor,5918,420,Mobile Only,1.8,7.4,1.0,5.0,62,100k+,Investing and Finance
802,25-34,Female,Urban,Spanish,Technical,6801,490,Tablet,1.3,3.5,11.0,3.0,99,100k+,"Music Production, Digital Marketing"
803,35-44,Female,Rural,English,High School,5094,30,Mobile + Desktop,2.2,3.9,1.0,4.0,122,80k-100k,"Investing and Finance, Photography, Music Production"
804,45-54,Female,Suburban,English,Bachelor,7589,48,Tablet,2.1,1.1,2.0,7.0,10,40k-60k,"Gourmet Cooking, Pet Care, Fashion Modelling"
805,35-44,Male,Rural,Mandarin,PhD,9827,232,Mobile + Desktop,1.1,2.9,16.0,6.0,8,80k-100k,"Data Science, Digital Marketing, Pet Care, DIY Crafts"
806,45-54,Female,Urban,Mandarin,Bachelor,8369,111,Desktop Only,3.5,6.6,16.0,2.0,47,40k-60k,"Photography, Software Engineering"
807,55-64,Female,Rural,Mandarin,Master,2931,55,Tablet,2.8,5.3,1.0,9.0,97,60k-80k,"Fitness and Wellness, Data Science"
808,55-64,Male,Rural,Spanish,PhD,2821,75,Tablet,3.7,6.3,0.0,9.0,46,100k+,"Fitness and Wellness, Travel and Adventure, Gaming"
809,35-44,Male,Urban,Spanish,Master,1632,100,Desktop Only,2.1,4.1,2.0,5.0,7,80k-100k,"DIY Crafts, Fitness and Wellness"
810,18-24,Female,Rural,Mandarin,PhD,8529,173,Tablet,2.0,3.2,19.0,4.0,133,60k-80k,"DIY Crafts, Gardening"
811,65+,Male,Rural,Spanish,Technical,5353,468,Mobile + Desktop,2.6,4.4,15.0,4.0,19,60k-80k,"Gourmet Cooking, Music Production, Investing and Finance"
812,55-64,Female,Suburban,Spanish,Bachelor,2096,120,Mobile Only,4.4,3.3,1.0,7.0,51,80k-100k,Eco-Friendly Living
813,18-24,Female,Suburban,English,High School,5411,347,Mobile Only,0.7,6.9,12.0,7.0,89,80k-100k,"Data Science, Reading and Literature"
814,55-64,Female,Urban,English,PhD,377,132,Desktop Only,4.1,3.1,18.0,2.0,178,60k-80k,"Travel and Adventure, Reading and Literature"
815,55-64,Female,Urban,Spanish,PhD,3189,202,Mobile + Desktop,2.2,5.6,22.0,7.0,62,60k-80k,"Pet Care, Eco-Friendly Living, DIY Crafts, Digital Marketing"
816,35-44,Female,Urban,Mandarin,Master,623,456,Tablet,4.3,2.0,23.0,2.0,43,40k-60k,"Fitness and Wellness, Gaming, DIY Crafts"
817,35-44,Male,Suburban,Hindi,Technical,4375,108,Tablet,4.1,5.8,8.0,0.0,135,20k-40k,"Music Production, Reading and Literature, Fitness and Wellness"
818,25-34,Male,Urban,Mandarin,Master,5465,300,Mobile Only,2.1,7.4,3.0,7.0,162,60k-80k,Digital Marketing
819,18-24,Female,Urban,Hindi,Master,3222,168,Tablet,3.6,5.3,6.0,6.0,39,20k-40k,"Gaming, Software Engineering, Gardening"
820,25-34,Female,Urban,Mandarin,Technical,8267,421,Mobile Only,1.2,4.9,19.0,4.0,161,100k+,Fashion Modelling
821,55-64,Male,Suburban,English,High School,5290,112,Desktop Only,4.5,7.7,24.0,5.0,56,100k+,Travel and Adventure
822,18-24,Male,Rural,Spanish,Master,4675,394,Tablet,2.3,5.4,12.0,10.0,122,60k-80k,"Gaming, Eco-Friendly Living, DIY Crafts, Pet Care"
823,25-34,Female,Urban,Spanish,Master,7827,290,Mobile + Desktop,2.6,2.8,8.0,6.0,18,100k+,Software Engineering
824,25-34,Female,Rural,English,PhD,1897,52,Tablet,3.7,3.0,11.0,7.0,167,80k-100k,Investing and Finance
825,35-44,Female,Urban,Hindi,Technical,2231,495,Mobile Only,4.2,5.9,8.0,1.0,160,80k-100k,Photography
826,55-64,Female,Rural,Hindi,Bachelor,7422,93,Desktop Only,1.6,6.1,6.0,2.0,34,80k-100k,Data Science
827,25-34,Female,Suburban,Hindi,High School,6600,460,Mobile Only,3.5,3.1,15.0,3.0,94,0-20k,"Digital Marketing, Fitness and Wellness, Software Engineering, Investing and Finance"
828,25-34,Female,Suburban,English,High School,915,200,Tablet,2.3,3.4,0.0,5.0,139,0-20k,"Reading and Literature, Investing and Finance"
829,45-54,Female,Urban,Hindi,Technical,8734,60,Mobile Only,2.2,7.9,6.0,8.0,171,60k-80k,Gourmet Cooking
830,35-44,Female,Rural,English,PhD,6766,395,Mobile Only,3.6,1.7,16.0,3.0,99,40k-60k,"Investing and Finance, Gaming, Data Science"
831,25-34,Female,Suburban,Mandarin,PhD,242,219,Desktop Only,2.2,3.8,1.0,4.0,73,60k-80k,"Fitness and Wellness, Gardening"
832,35-44,Male,Urban,Mandarin,Technical,1510,135,Mobile + Desktop,2.1,1.4,2.0,3.0,167,100k+,"Pet Care, Software Engineering, Travel and Adventure, Data Science"
833,18-24,Male,Urban,English,PhD,634,457,Tablet,4.3,6.7,7.0,2.0,131,100k+,"Data Science, Eco-Friendly Living, Pet Care"
834,25-34,Female,Suburban,Spanish,High School,3464,467,Desktop Only,1.0,1.6,22.0,10.0,56,0-20k,"Gourmet Cooking, Music Production, Travel and Adventure"
835,35-44,Female,Suburban,Mandarin,High School,1132,78,Mobile + Desktop,3.5,5.7,19.0,6.0,146,0-20k,"DIY Crafts, Photography, Investing and Finance"
836,35-44,Female,Urban,Hindi,Bachelor,3442,274,Mobile Only,1.6,1.4,1.0,2.0,67,60k-80k,"DIY Crafts, Digital Marketing, Gardening"
837,55-64,Male,Rural,English,Technical,9702,267,Mobile + Desktop,0.6,5.7,12.0,7.0,40,0-20k,"Gardening, Travel and Adventure, Eco-Friendly Living"
838,25-34,Female,Rural,Hindi,Master,6185,427,Mobile Only,1.3,6.9,7.0,7.0,95,0-20k,Investing and Finance
839,35-44,Female,Rural,Hindi,Master,4600,197,Mobile Only,3.2,3.8,16.0,7.0,156,20k-40k,"Digital Marketing, Gourmet Cooking"
840,45-54,Male,Urban,Spanish,Bachelor,1272,239,Desktop Only,3.7,4.7,18.0,1.0,172,20k-40k,"Software Engineering, Data Science, Gourmet Cooking"
841,18-24,Male,Suburban,Hindi,Bachelor,9180,198,Mobile Only,0.6,3.8,22.0,4.0,161,20k-40k,"Gaming, Travel and Adventure"
842,45-54,Female,Urban,Spanish,PhD,4617,424,Desktop Only,0.7,3.1,12.0,1.0,57,40k-60k,"Pet Care, Data Science, Gourmet Cooking"
843,25-34,Male,Suburban,Mandarin,Bachelor,8107,19,Mobile + Desktop,4.6,6.6,25.0,8.0,113,60k-80k,"Fashion Modelling, Gardening"
844,65+,Female,Rural,English,Bachelor,1741,123,Mobile + Desktop,0.8,2.9,24.0,7.0,154,0-20k,"Data Science, Gaming, Fitness and Wellness"
845,18-24,Female,Rural,Hindi,Master,571,85,Mobile Only,4.5,6.1,22.0,5.0,76,40k-60k,"Data Science, Fitness and Wellness, Fashion Modelling, Investing and Finance"
846,35-44,Female,Suburban,English,PhD,3040,173,Desktop Only,1.5,2.4,14.0,3.0,19,80k-100k,Gardening
847,18-24,Male,Suburban,Hindi,Bachelor,8838,94,Mobile Only,3.8,2.7,10.0,2.0,117,0-20k,"Investing and Finance, Photography"
848,65+,Male,Urban,English,Bachelor,4826,58,Desktop Only,1.9,3.4,9.0,1.0,73,100k+,"Travel and Adventure, Eco-Friendly Living, Digital Marketing, Data Science"
849,35-44,Male,Rural,Hindi,PhD,7770,335,Desktop Only,4.4,5.1,0.0,10.0,120,40k-60k,Travel and Adventure
850,35-44,Male,Urban,Hindi,Technical,3823,186,Desktop Only,3.7,4.2,6.0,2.0,8,40k-60k,"DIY Crafts, Travel and Adventure, Software Engineering"
851,18-24,Male,Urban,Hindi,PhD,463,396,Mobile + Desktop,2.3,6.2,18.0,1.0,79,100k+,"Reading and Literature, Fashion Modelling, Photography"
852,45-54,Female,Urban,Hindi,Master,3409,467,Desktop Only,0.8,2.5,15.0,10.0,150,60k-80k,"Reading and Literature, Software Engineering, Music Production"
853,25-34,Male,Rural,Hindi,Technical,645,398,Mobile + Desktop,3.8,1.1,23.0,6.0,46,20k-40k,"Music Production, Software Engineering"
854,55-64,Male,Urban,Hindi,High School,3340,227,Desktop Only,3.3,6.4,1.0,8.0,34,100k+,"Gardening, Fitness and Wellness, Photography"
855,25-34,Female,Urban,Hindi,PhD,6765,198,Mobile + Desktop,0.5,6.8,4.0,0.0,147,0-20k,"DIY Crafts, Eco-Friendly Living"
856,25-34,Male,Urban,Hindi,Master,2036,478,Tablet,0.5,1.4,20.0,6.0,74,80k-100k,"Gaming, Software Engineering"
857,18-24,Male,Urban,Hindi,Technical,9254,355,Mobile + Desktop,4.1,5.3,9.0,4.0,20,60k-80k,"Reading and Literature, Travel and Adventure, Fitness and Wellness"
858,35-44,Male,Urban,English,PhD,982,239,Mobile + Desktop,1.7,3.6,3.0,8.0,115,80k-100k,"Data Science, Eco-Friendly Living, Reading and Literature, DIY Crafts"
859,35-44,Female,Urban,Spanish,Bachelor,3940,264,Mobile Only,3.4,6.6,25.0,0.0,108,80k-100k,"Reading and Literature, Gourmet Cooking, DIY Crafts"
860,18-24,Female,Rural,Hindi,PhD,7023,245,Desktop Only,2.5,7.1,20.0,4.0,111,20k-40k,"Digital Marketing, Gourmet Cooking"
861,45-54,Male,Urban,Spanish,High School,9162,35,Tablet,4.4,7.0,10.0,8.0,127,40k-60k,Gaming
862,35-44,Male,Suburban,Hindi,PhD,4711,81,Mobile Only,4.6,6.4,21.0,5.0,166,20k-40k,"DIY Crafts, Gardening, Fitness and Wellness, Reading and Literature"
863,35-44,Male,Urban,Hindi,Technical,9157,270,Desktop Only,5.0,2.9,17.0,6.0,31,40k-60k,Reading and Literature
864,35-44,Male,Urban,English,Technical,5304,263,Tablet,1.2,6.7,20.0,1.0,17,0-20k,"Investing and Finance, Digital Marketing"
865,35-44,Female,Rural,Mandarin,PhD,7388,280,Tablet,4.4,4.7,20.0,1.0,159,80k-100k,"Gaming, Travel and Adventure, Reading and Literature"
866,35-44,Male,Rural,Mandarin,Technical,3303,132,Tablet,1.7,1.4,2.0,7.0,77,20k-40k,"DIY Crafts, Fitness and Wellness, Fashion Modelling, Investing and Finance"
867,25-34,Female,Suburban,English,Bachelor,2344,153,Desktop Only,3.2,4.2,16.0,7.0,90,40k-60k,Investing and Finance
868,25-34,Male,Suburban,Spanish,PhD,118,266,Tablet,2.8,7.6,0.0,10.0,35,40k-60k,"Software Engineering, Reading and Literature, Investing and Finance, Photography"
869,55-64,Male,Rural,Mandarin,Bachelor,741,153,Tablet,0.6,7.2,1.0,7.0,7,80k-100k,"Fashion Modelling, Data Science, Music Production"
870,55-64,Female,Rural,English,Bachelor,3183,430,Mobile Only,4.7,1.7,23.0,5.0,34,60k-80k,"Investing and Finance, Photography, Travel and Adventure"
871,25-34,Male,Urban,English,Master,5300,268,Mobile + Desktop,0.9,6.2,13.0,9.0,153,0-20k,"Music Production, Eco-Friendly Living"
872,25-34,Female,Rural,Mandarin,PhD,8621,445,Desktop Only,3.6,6.6,18.0,1.0,103,80k-100k,"Travel and Adventure, Music Production, Eco-Friendly Living"
873,45-54,Female,Suburban,Spanish,Technical,965,56,Mobile + Desktop,4.0,2.9,21.0,4.0,138,60k-80k,"Gourmet Cooking, Investing and Finance, Fashion Modelling, Reading and Literature"
874,35-44,Male,Urban,English,Bachelor,873,360,Mobile Only,4.1,4.3,24.0,3.0,164,60k-80k,"Digital Marketing, Fashion Modelling, Reading and Literature"
875,18-24,Female,Suburban,Hindi,Master,4832,22,Mobile + Desktop,1.1,6.0,22.0,1.0,174,0-20k,"Data Science, Travel and Adventure, Reading and Literature, Investing and Finance"
876,25-34,Male,Urban,Spanish,PhD,3618,385,Tablet,2.5,4.1,12.0,8.0,164,20k-40k,"Investing and Finance, Eco-Friendly Living, Photography, Gaming"
877,45-54,Male,Rural,Spanish,PhD,6895,217,Tablet,4.2,1.8,8.0,5.0,103,80k-100k,Travel and Adventure
878,45-54,Male,Suburban,Mandarin,High School,7084,320,Desktop Only,1.9,5.9,4.0,6.0,90,60k-80k,"Fashion Modelling, Fitness and Wellness, Software Engineering, Photography"
879,18-24,Female,Urban,Mandarin,High School,2667,244,Desktop Only,2.6,7.4,10.0,4.0,171,20k-40k,"Music Production, Eco-Friendly Living, Digital Marketing"
880,25-34,Female,Urban,Hindi,Bachelor,1774,158,Desktop Only,1.7,5.6,9.0,5.0,68,80k-100k,"Gourmet Cooking, Fashion Modelling, Eco-Friendly Living, Investing and Finance"
881,25-34,Female,Rural,English,High School,839,331,Mobile Only,2.6,6.4,14.0,1.0,122,40k-60k,"Fashion Modelling, Travel and Adventure, Gardening, Data Science"
882,45-54,Female,Rural,Mandarin,Bachelor,1645,447,Desktop Only,4.5,3.5,17.0,7.0,162,40k-60k,Reading and Literature
883,18-24,Female,Rural,Mandarin,Technical,9427,164,Mobile Only,2.5,2.3,24.0,4.0,118,100k+,"Software Engineering, Eco-Friendly Living, Investing and Finance"
884,18-24,Female,Suburban,Spanish,Bachelor,5227,175,Tablet,3.0,5.5,18.0,8.0,163,100k+,Fitness and Wellness
885,45-54,Male,Urban,Mandarin,High School,7047,99,Mobile + Desktop,2.3,3.3,16.0,2.0,91,20k-40k,"Eco-Friendly Living, Fitness and Wellness, Gaming, Music Production"
886,25-34,Female,Rural,Mandarin,Technical,6720,195,Tablet,2.6,7.0,8.0,2.0,44,60k-80k,"Reading and Literature, Music Production"
887,45-54,Male,Suburban,Mandarin,High School,9165,327,Tablet,0.6,1.9,1.0,6.0,165,60k-80k,"Eco-Friendly Living, Gaming, Reading and Literature, Digital Marketing"
888,25-34,Female,Suburban,Mandarin,Bachelor,4655,367,Tablet,1.8,4.0,7.0,8.0,29,40k-60k,"DIY Crafts, Fashion Modelling"
889,18-24,Female,Suburban,Spanish,Master,5745,183,Desktop Only,2.5,3.8,19.0,5.0,168,100k+,"Travel and Adventure, Fashion Modelling, Music Production"
890,25-34,Male,Rural,Hindi,PhD,9043,226,Desktop Only,3.4,7.6,5.0,7.0,156,20k-40k,Travel and Adventure
891,45-54,Male,Rural,Hindi,High School,7224,404,Desktop Only,2.5,2.1,18.0,10.0,99,60k-80k,"Data Science, Reading and Literature, Pet Care"
892,55-64,Female,Urban,English,Bachelor,9145,465,Mobile + Desktop,2.0,1.1,14.0,10.0,171,100k+,"Gardening, Investing and Finance, Music Production"
